customer_id,age,gender,region,signup_date,subscription_type,contract_length,payment_method,monthly_charges,support_tickets_count,NPS_score,last_active_date,churn_label,churn_date,tenure_months,total_charges,tenure_bucket
8c06aab4-b831-458a-9d01-2fd3e5012c4d,27,Female,South,2022-10-08,Basic,Month-to-month,PayPal,61.99,3,7,2025-08-14,0,,34,2107.66,25-36m
ee949239-153c-4a10-afd9-bcf0ba4aa8a8,54,Female,East,2022-10-29,Basic,Month-to-month,Credit card,97.7,0,6,2025-08-27,0,,34,3321.8,25-36m
7f848a79-3ef7-4067-8bb8-5f08ff70a23b,57,Female,South,2023-05-21,Standard,Month-to-month,PayPal,89.21,3,5,2025-08-28,0,,27,2408.6699999999996,25-36m
c2314116-c24a-4f9f-ae66-aa793f084a8b,31,Male,West,2025-04-14,Standard,One year,Credit card,76.33,3,2,2025-07-17,0,,4,305.32,0-6m
dda4f233-abaf-41ad-ba92-14d2c60d1c18,52,Male,West,2023-01-09,Basic,One year,Bank transfer,57.03,1,6,2025-01-02,1,2025-04-02,31,1767.93,25-36m
6049bfcc-eac9-414c-8ef1-ab3f85f4501e,27,Female,North,2024-08-23,Basic,Month-to-month,PayPal,53.05,1,2,2025-08-28,0,,12,636.5999999999999,7-12m
4985d12e-8489-4518-8f3f-b860900c8ba8,22,Male,West,2024-09-29,Basic,One year,Bank transfer,95.45,2,4,2025-08-21,0,,11,1049.95,7-12m
378c05bc-228b-48b1-a608-fa4eee002aec,55,Female,East,2023-03-04,Standard,Month-to-month,Bank transfer,60.06,4,9,2025-08-29,0,,29,1741.74,25-36m
091ea207-66af-4c5d-8f8f-1db203eb81f2,44,Female,West,2024-09-25,Basic,Two year,PayPal,47.28,2,8,2024-02-09,1,2024-05-09,11,520.08,7-12m
53144b89-e858-4207-83f9-8b5567ba00d3,34,Male,East,2024-12-18,Standard,One year,Bank transfer,69.77,0,7,2024-02-14,1,2024-05-14,8,558.16,7-12m
92372b37-fc67-443c-b44d-0ca227915c9f,64,Female,East,2023-10-30,Standard,Month-to-month,Bank transfer,27.0,4,4,2024-03-24,1,2024-06-22,22,594.0,13-24m
f789ea1b-222d-4ce1-8fdc-a8639da30978,37,Female,West,2024-11-06,Standard,Month-to-month,PayPal,41.17,1,4,2025-08-16,0,,9,370.53000000000003,7-12m
e5cdd6cb-0a44-447a-9528-9de09380403c,51,Male,East,2022-09-24,Basic,Month-to-month,PayPal,56.6,1,3,2025-08-11,0,,35,1981.0,25-36m
c8bb5214-4b85-4ca1-856f-d6dbd7912d1a,22,Male,North,2025-03-31,Premium,Month-to-month,Bank transfer,73.64,1,4,2025-08-10,0,,5,368.2,0-6m
a59d26d3-4367-4c64-a29d-020415c3f293,49,Male,East,2024-06-28,Premium,Two year,PayPal,49.34,0,2,2025-07-15,0,,14,690.76,13-24m
14dcb1a3-734e-4c10-81b4-2db68b5b4e00,36,Male,South,2023-08-12,Basic,Month-to-month,Credit card,104.12,1,1,2025-06-21,0,,24,2498.88,13-24m
835eb3a0-9035-4469-b706-e623d8559a6f,28,Female,West,2025-02-12,Standard,One year,Bank transfer,112.11,1,3,2025-07-31,0,,6,672.66,0-6m
f4a9bef0-785f-48a3-bc1a-c7a2fc108735,42,Female,South,2022-09-25,Premium,One year,Credit card,27.11,1,7,2025-07-04,0,,35,948.85,25-36m
31b59f02-b085-47cb-b27d-269fd7ad277c,37,Female,North,2023-09-11,Standard,Month-to-month,PayPal,72.75,3,7,2025-06-06,0,,23,1673.25,13-24m
c02ceb47-e37d-4ae8-8944-7b12810fce32,54,Male,East,2023-04-18,Standard,Month-to-month,Credit card,41.23,1,5,2025-08-11,0,,28,1154.4399999999998,25-36m
785b8d3c-f70d-4338-992d-6b5f37d2a042,40,Female,South,2023-08-01,Basic,One year,Bank transfer,73.94,1,4,2025-08-31,0,,25,1848.5,25-36m
35af3f52-24ad-4fa8-8c31-8ff14f5f3eb3,34,Female,West,2025-03-25,Standard,Month-to-month,Credit card,77.15,1,8,2025-06-14,0,,5,385.75,0-6m
85e0c62c-a05d-48be-9e6b-63d0d005ae50,24,Female,East,2025-03-27,Basic,Two year,Credit card,56.15,1,6,2025-07-17,0,,5,280.75,0-6m
3d7993ab-1125-40f6-ba40-48b37bb98b89,50,Male,North,2024-09-02,Basic,One year,Credit card,47.82,1,9,2023-12-26,1,2024-03-25,11,526.02,7-12m
2710cb94-a262-4ff9-b6d3-4065afe7d526,66,Female,North,2024-06-10,Basic,One year,Credit card,79.77,3,7,2025-06-30,0,,14,1116.78,13-24m
ae960507-0f32-4fc2-884f-913c1a4c5ed2,26,Female,North,2025-01-30,Standard,Two year,PayPal,97.02,1,3,2025-06-12,0,,7,679.14,7-12m
092122d1-4939-4735-8607-f04afe049c4e,61,Male,East,2023-01-30,Standard,Month-to-month,PayPal,58.32,3,6,2025-08-17,0,,31,1807.92,25-36m
24fdc11c-7ee2-49c3-87fa-eef77878527d,33,Female,East,2022-12-21,Premium,Month-to-month,Bank transfer,86.79,1,1,2025-07-02,0,,32,2777.28,25-36m
ef09a15d-3817-46f7-9298-176267720a02,50,Male,South,2025-01-24,Standard,Month-to-month,PayPal,46.48,3,9,2025-08-28,0,,7,325.35999999999996,7-12m
1720196c-2a3a-4111-b47b-364728f937b1,18,Female,West,2024-05-01,Standard,One year,PayPal,22.63,1,7,2023-12-14,1,2024-03-13,16,362.08,13-24m
a7d76489-5e7c-4115-a130-8daafd03f1e2,23,Female,West,2022-10-08,Basic,Month-to-month,PayPal,57.96,0,4,2025-07-06,0,,34,1970.64,25-36m
3d4720b2-f26b-47e3-9b79-616e9760ff1b,24,Male,South,2024-05-08,Premium,One year,Credit card,31.49,1,7,2025-08-24,0,,15,472.34999999999997,13-24m
ad41c11c-1533-4bc3-bf2f-378ce67d3716,69,Male,South,2024-04-13,Basic,Month-to-month,Credit card,40.67,4,1,2025-07-19,0,,16,650.72,13-24m
94030c79-6338-43d8-b99d-51f079fb7091,57,Female,South,2023-08-05,Basic,Month-to-month,Bank transfer,46.61,3,1,2025-06-23,0,,24,1118.6399999999999,13-24m
e9b59914-a728-43d6-a44f-e1f9107542c8,35,Female,North,2024-07-24,Premium,One year,PayPal,72.18,0,4,2025-07-12,0,,13,938.3400000000001,13-24m
ec7fb273-611c-4ea8-bdac-a6e37b2b7757,44,Male,East,2024-04-11,Premium,Month-to-month,Bank transfer,83.63,0,8,2025-06-27,0,,16,1338.08,13-24m
299dbce8-3961-4ff2-ac29-e1e6ab0e4f85,59,Female,South,2023-02-25,Basic,Month-to-month,Bank transfer,57.23,1,4,2025-06-09,0,,30,1716.8999999999999,25-36m
2d4fb2b7-4765-467d-8eb4-c7f508e722a4,35,Male,North,2025-02-01,Basic,One year,Bank transfer,67.05,2,2,2025-07-13,0,,6,402.29999999999995,0-6m
737bf08c-bb69-4be1-99f5-ff6e4ce546ad,62,Female,North,2024-03-13,Basic,One year,Credit card,88.03,2,8,2025-07-30,0,,17,1496.51,13-24m
873d5bbc-de0f-46ae-8223-c1a52a33ecec,57,Male,South,2023-02-12,Basic,Month-to-month,Bank transfer,95.08,0,1,2025-07-07,0,,30,2852.4,25-36m
c83773a6-0e2c-4e43-ba0c-3bc003130f83,54,Female,East,2025-04-18,Basic,One year,PayPal,68.9,2,5,2025-08-17,0,,4,275.6,0-6m
8fe17ccb-5d06-4b51-a7cd-751b950bc27b,31,Female,North,2023-01-12,Basic,Month-to-month,PayPal,46.03,0,2,2025-08-03,0,,31,1426.93,25-36m
13585227-290b-4845-bf10-7c9e0dee617d,64,Female,South,2023-10-19,Basic,Two year,Bank transfer,44.93,2,1,2025-06-14,0,,22,988.46,13-24m
df657a06-a55f-4f0c-a002-659dfcca75a6,32,Female,South,2023-09-30,Basic,One year,Credit card,72.16,2,1,2025-02-26,1,2025-05-27,23,1659.6799999999998,13-24m
21535745-cd23-4bc1-b62c-3d9d7de1b860,47,Female,North,2023-03-20,Premium,Month-to-month,PayPal,99.44,2,7,2025-08-17,0,,29,2883.7599999999998,25-36m
89e6deb1-9fdd-431c-99f3-33fdf9a9e728,23,Male,East,2024-09-05,Premium,One year,Credit card,60.2,2,2,2025-08-05,0,,11,662.2,7-12m
ba876d0a-7c0c-4e76-af1b-0a35ec8d3e00,20,Male,North,2024-06-24,Basic,Month-to-month,PayPal,83.25,4,9,2024-11-10,1,2025-02-08,14,1165.5,13-24m
405984b8-312c-47aa-98d6-1df14d52d06d,21,Female,West,2024-04-13,Basic,One year,PayPal,101.27,2,8,2025-05-01,1,2025-07-30,16,1620.32,13-24m
bb7c0e9c-c6bf-4076-b565-8566a13ac26f,60,Female,South,2023-10-06,Basic,Month-to-month,Credit card,37.05,3,9,2025-05-27,1,2025-08-25,22,815.0999999999999,13-24m
f2c67467-ee44-44b5-9539-c02e937e13b6,29,Female,West,2022-09-16,Premium,One year,Bank transfer,58.53,1,6,2024-03-01,1,2024-05-30,35,2048.55,25-36m
9022d519-d0de-4950-a6ae-a9050ce3cc5a,49,Male,North,2023-01-07,Premium,Two year,Bank transfer,62.54,2,2,2025-06-27,0,,31,1938.74,25-36m
0a0da57f-e7b6-4926-b239-82460807ca6f,64,Male,South,2024-06-25,Standard,One year,PayPal,52.05,0,9,2025-06-11,0,,14,728.6999999999999,13-24m
1dbb83f3-7b1f-4ca6-80e2-4e120a7efa4e,45,Female,North,2025-04-21,Basic,Month-to-month,Bank transfer,86.27,3,8,2025-07-13,0,,4,345.08,0-6m
aa430b3d-6583-46a5-9c50-1260d0fd100b,62,Male,North,2024-08-27,Basic,Month-to-month,Bank transfer,40.95,0,9,2025-06-15,0,,12,491.40000000000003,7-12m
dd2b7824-6bb2-497d-8c9c-2abe9480b914,45,Male,East,2025-01-17,Basic,One year,Credit card,135.06,4,1,2025-07-15,0,,7,945.4200000000001,7-12m
9abf4f7d-5d65-4e9e-a591-6e57a788700a,43,Female,East,2024-01-26,Premium,Month-to-month,Credit card,114.57,1,4,2025-08-04,0,,19,2176.83,13-24m
cacbb4fe-888c-417e-9839-f7e06d4a6ab9,54,Female,South,2025-05-26,Standard,One year,Credit card,42.59,2,4,2024-03-03,1,2024-06-01,3,127.77000000000001,0-6m
3e411bd9-ae58-4868-8bd7-ccb30378ebc2,28,Female,North,2025-02-17,Basic,Month-to-month,PayPal,79.67,2,1,2023-11-13,1,2024-02-11,6,478.02,0-6m
700e1e3e-4797-4333-80e5-42e769e46a1f,66,Male,West,2024-05-19,Premium,Month-to-month,PayPal,44.69,0,8,2024-10-23,1,2025-01-21,15,670.3499999999999,13-24m
688305eb-f710-49d8-9283-2123c2cc7726,23,Male,North,2024-03-25,Basic,Month-to-month,Credit card,116.92,2,3,2025-06-04,0,,17,1987.64,13-24m
386d7a21-0ae9-4a64-8a5d-a1e60a828402,20,Male,East,2022-10-19,Basic,Month-to-month,Bank transfer,42.53,0,5,2025-06-01,1,2025-08-30,34,1446.02,25-36m
a768f5b2-18c3-4184-851a-42f3dbdc498a,44,Male,North,2022-11-20,Standard,Month-to-month,PayPal,96.83,0,6,2025-08-04,0,,33,3195.39,25-36m
27647919-a9b0-4f36-a9e0-bc79945cb7d6,50,Male,East,2023-11-09,Basic,Month-to-month,Bank transfer,60.08,0,2,2025-08-20,0,,21,1261.68,13-24m
29634675-6e3b-4ce1-aa5d-4f9037394bed,47,Female,North,2024-08-12,Basic,Two year,PayPal,164.06,0,4,2023-10-03,1,2024-01-01,12,1968.72,7-12m
12e67dc6-d360-4002-857c-cb56dab5dd1d,67,Male,West,2024-02-20,Basic,Month-to-month,Credit card,77.69,2,2,2025-01-27,1,2025-04-27,18,1398.42,13-24m
b00afbd3-75f4-4abe-b269-13895678c4d1,31,Female,North,2023-03-05,Basic,Month-to-month,Credit card,52.25,1,2,2025-08-30,0,,29,1515.25,25-36m
e4279724-c372-4cfd-8e75-d7b17e1e2dac,47,Male,North,2023-12-03,Standard,One year,Credit card,55.65,1,6,2025-06-11,0,,20,1113.0,13-24m
f1ecdf29-026e-47d5-bc75-888835a537a8,52,Male,South,2025-05-22,Premium,Month-to-month,Credit card,77.45,1,1,2023-10-27,1,2024-01-25,3,232.35000000000002,0-6m
2987291a-a1c8-4051-adb7-f8b9f74b0592,69,Male,West,2024-03-08,Basic,Month-to-month,PayPal,79.07,3,3,2024-04-24,1,2024-07-23,17,1344.1899999999998,13-24m
04b935e5-cdd7-4901-a723-cb146512a458,29,Male,North,2025-02-16,Basic,Month-to-month,Credit card,41.68,1,8,2025-07-21,0,,6,250.07999999999998,0-6m
b021318a-774b-4ab8-9e6d-8f0b26ca98dc,67,Female,North,2025-03-04,Standard,Two year,PayPal,92.54,1,6,2024-10-03,1,2025-01-01,5,462.70000000000005,0-6m
d84fca45-bdc0-40d6-9b82-798904b0fa57,33,Male,North,2023-11-08,Basic,Month-to-month,Bank transfer,82.56,1,3,2025-08-26,0,,21,1733.76,13-24m
4cede6a6-4647-455b-85d6-080415ee87c9,20,Female,East,2024-11-29,Premium,Month-to-month,PayPal,53.93,0,6,2023-11-06,1,2024-02-04,9,485.37,7-12m
a8d7e28d-4231-4e1d-8ed8-117cff03315f,35,Female,East,2022-11-02,Basic,Month-to-month,Bank transfer,115.61,1,10,2025-06-22,0,,33,3815.13,25-36m
65509340-3e81-4003-86ac-4266ac0665de,47,Male,West,2023-06-24,Standard,Month-to-month,Bank transfer,65.69,1,1,2025-07-25,0,,26,1707.94,25-36m
e29bf2a4-985f-47e1-8639-131e3ff64261,29,Female,North,2024-08-10,Premium,Month-to-month,Bank transfer,34.48,1,8,2025-06-22,0,,12,413.76,7-12m
ce209db4-6ae7-437b-90b0-d23d57b6c23a,67,Male,South,2024-05-15,Basic,Month-to-month,Bank transfer,92.35,3,8,2025-08-15,0,,15,1385.25,13-24m
c4797974-113a-4c8d-a88a-f767656390ea,64,Male,East,2024-02-21,Standard,One year,Bank transfer,68.28,0,7,2025-08-18,0,,18,1229.04,13-24m
2f83b365-6e27-4548-922a-90077d828acc,56,Male,South,2025-04-28,Basic,Month-to-month,Bank transfer,70.67,1,5,2023-10-15,1,2024-01-13,4,282.68,0-6m
3b1dddf2-75a5-464a-9b20-547520e1d28c,31,Male,North,2023-04-12,Basic,Month-to-month,Bank transfer,114.18,1,2,2025-06-09,0,,28,3197.04,25-36m
e50b410a-d89a-40b8-85e4-8627e0aba200,34,Female,East,2024-08-30,Basic,Two year,Credit card,32.53,0,1,2025-06-14,0,,12,390.36,7-12m
7c4fe866-ba16-4a6d-8dce-caf66b8081d4,57,Female,West,2023-09-29,Basic,Month-to-month,Bank transfer,112.2,1,6,2025-04-16,1,2025-07-15,23,2580.6,13-24m
3d59144e-0261-41e3-acdb-ce39b5fc1212,38,Male,West,2024-09-23,Premium,Month-to-month,Bank transfer,58.08,1,5,2025-06-29,0,,11,638.88,7-12m
8057256d-ee65-4648-9185-7eff0a11acdb,29,Female,East,2023-04-21,Standard,Month-to-month,Credit card,96.58,1,2,2025-08-10,0,,28,2704.24,25-36m
41ac1eec-6186-4f57-a3a6-3a4a4ffa57e8,36,Female,West,2024-09-30,Standard,One year,Bank transfer,72.57,2,10,2025-08-29,0,,11,798.27,7-12m
f1a7431c-fb36-42a2-9738-5fe3f8ca26d5,50,Male,East,2024-05-14,Premium,One year,PayPal,51.94,1,4,2025-08-27,0,,15,779.0999999999999,13-24m
4d5317a2-58b2-4b1d-ad20-5f260b3ca2c4,67,Male,East,2024-03-03,Standard,Month-to-month,Credit card,67.08,0,8,2025-08-09,0,,17,1140.36,13-24m
d4c25111-c0b3-4836-bdb0-04757e6f85b7,25,Male,North,2024-10-31,Basic,One year,Bank transfer,60.3,0,5,2023-12-29,1,2024-03-28,10,603.0,7-12m
b36d1378-b797-45db-8a9d-4533a0541bf5,49,Male,South,2024-10-03,Basic,One year,Credit card,17.15,0,5,2025-08-22,0,,10,171.5,7-12m
48b6c7de-34dc-4914-9dfb-15289a732064,36,Female,East,2023-07-30,Basic,Month-to-month,PayPal,46.34,1,10,2025-08-26,0,,25,1158.5,25-36m
11f87781-4400-4e75-8a24-8c2ccfc26eb9,61,Male,South,2023-02-14,Standard,Month-to-month,Bank transfer,58.17,0,10,2025-07-26,0,,30,1745.1000000000001,25-36m
29322ff4-46d9-4afa-bcea-5186b9ba4fb0,57,Male,South,2022-12-09,Basic,Month-to-month,Credit card,53.66,1,5,2025-05-23,1,2025-08-21,32,1717.12,25-36m
2b08e544-3f2c-4aa5-b839-dceff245abff,40,Female,West,2023-12-16,Basic,One year,Bank transfer,68.28,2,10,2025-07-31,0,,20,1365.6,13-24m
a3b86a7e-88e3-4b23-9188-d4a69bd61419,69,Female,South,2025-03-25,Standard,Month-to-month,PayPal,43.92,0,7,2025-06-08,0,,5,219.60000000000002,0-6m
dabb21a0-4c0c-46a4-9284-7fd8cd3cce98,20,Male,West,2025-05-21,Premium,One year,Bank transfer,41.84,3,9,2025-07-06,0,,3,125.52000000000001,0-6m
081b2404-05f3-4a43-9c56-f673d7117784,27,Female,North,2024-03-01,Standard,Two year,Bank transfer,45.19,1,8,2025-01-09,1,2025-04-09,18,813.42,13-24m
5f7b7e33-4bbf-4228-a2b3-0703fbc1df97,20,Female,North,2024-12-29,Basic,One year,Bank transfer,29.33,1,4,2025-02-26,1,2025-05-27,8,234.64,7-12m
02da0553-f94d-4cd5-9902-955488f3917f,68,Male,East,2024-11-18,Basic,Month-to-month,Bank transfer,58.81,2,7,2025-06-29,0,,9,529.29,7-12m
6ddbc58c-4011-476c-bf8a-d9a5dcb9fd01,49,Male,East,2023-05-20,Premium,Month-to-month,PayPal,102.12,1,5,2025-08-25,0,,27,2757.2400000000002,25-36m
3e56b5ab-807f-4b73-b43e-8df25d09772a,27,Female,North,2022-11-04,Standard,Month-to-month,Credit card,51.24,1,9,2024-10-11,1,2025-01-09,33,1690.92,25-36m
696702ac-dfd2-4478-b7c3-4afde4eb9e9c,45,Female,South,2024-05-28,Basic,Month-to-month,Bank transfer,63.91,0,3,2025-08-16,0,,15,958.65,13-24m
e58b0b8a-f390-4bf0-b6cb-97f8515ee6c2,37,Male,South,2024-12-23,Premium,Month-to-month,PayPal,21.96,2,5,2025-06-07,0,,8,175.68,7-12m
586c6d12-d183-404b-a336-96f0b89c5775,55,Male,South,2023-03-14,Basic,One year,Bank transfer,119.08,1,7,2024-09-20,1,2024-12-19,29,3453.32,25-36m
5c520a1a-d78a-4e1e-a1b0-4292de1d92af,41,Female,West,2024-01-15,Basic,Month-to-month,Bank transfer,47.17,0,5,2025-06-18,0,,19,896.23,13-24m
6bc299a1-825a-4e2a-b854-b4ddd05679e1,63,Female,East,2024-06-30,Standard,Month-to-month,Credit card,49.38,0,7,2025-06-18,0,,14,691.32,13-24m
a6830c97-f3a9-4b8f-8cde-6bf94d153332,46,Male,South,2023-06-05,Premium,One year,PayPal,77.41,1,7,2025-06-17,0,,26,2012.6599999999999,25-36m
2401c5cb-e2f2-4f25-86ac-0046acd792e4,19,Female,South,2023-07-22,Standard,Month-to-month,PayPal,81.53,3,1,2025-07-25,0,,25,2038.25,25-36m
500c1772-d9f9-4da0-af9e-102fb136f383,56,Female,South,2023-10-14,Basic,One year,PayPal,63.06,1,3,2025-07-18,0,,22,1387.3200000000002,13-24m
7269fe44-2a5f-48c8-bf23-036c279043ac,27,Female,South,2022-10-27,Basic,Two year,PayPal,69.53,0,8,2023-10-28,1,2024-01-26,34,2364.02,25-36m
b62899d8-5bf2-421b-942c-e4d2def61f04,55,Female,North,2023-12-27,Basic,One year,Bank transfer,84.99,1,1,2025-08-30,0,,20,1699.8,13-24m
d0b64382-0252-44c1-a5e7-0ae19ed60d1c,60,Male,North,2024-12-02,Premium,One year,Credit card,50.48,0,10,2025-08-29,0,,8,403.84,7-12m
9482b643-08c3-4bb2-896a-0ee0efb6d05e,37,Female,North,2024-06-30,Basic,One year,Credit card,100.36,0,1,2025-06-21,0,,14,1405.04,13-24m
4985b7ec-22df-4121-9b4b-142c198d32ff,20,Female,East,2023-05-22,Basic,One year,Credit card,39.01,0,7,2025-07-02,0,,27,1053.27,25-36m
15675735-a55f-4515-8e8a-bd2b459894e6,26,Female,South,2022-11-24,Standard,One year,Credit card,37.17,2,2,2024-05-23,1,2024-08-21,33,1226.6100000000001,25-36m
ea09c4e3-9673-461e-ad70-b7cf49b0e694,50,Male,North,2024-03-06,Premium,Two year,Bank transfer,70.28,1,4,2025-07-15,0,,17,1194.76,13-24m
b5ae339a-25bb-4e12-b3c0-9507e3e60098,32,Male,East,2024-07-21,Standard,Month-to-month,Bank transfer,51.57,2,5,2025-07-01,0,,13,670.41,13-24m
bb9927aa-97ca-4642-a59a-c110bd0fc76d,40,Male,South,2022-12-18,Standard,Month-to-month,Bank transfer,89.03,3,7,2025-08-05,0,,32,2848.96,25-36m
95bd50a8-4e60-4677-99e8-d5b0547bb55b,65,Male,North,2022-10-23,Standard,One year,PayPal,107.58,1,6,2025-06-21,0,,34,3657.72,25-36m
5506702f-a1d2-4825-8efe-ecd2a69cd43e,46,Male,North,2024-02-10,Basic,Month-to-month,Bank transfer,67.53,4,4,2024-05-10,1,2024-08-08,18,1215.54,13-24m
99a6f209-6634-4dd2-8898-c5aacda10405,43,Female,South,2022-09-12,Basic,One year,Credit card,27.48,1,7,2025-06-17,0,,35,961.8000000000001,25-36m
e022088f-aaed-4ed4-9616-6f8cf42e358d,28,Male,East,2024-12-07,Standard,Month-to-month,Bank transfer,49.55,2,2,2025-01-24,1,2025-04-24,8,396.4,7-12m
633a776f-60a1-4043-9f78-72f5accd606f,19,Male,East,2024-02-21,Premium,Month-to-month,Credit card,76.85,5,3,2025-06-19,0,,18,1383.3,13-24m
85e5eefc-f048-4e7b-9c40-37cb9adbadbb,61,Male,West,2025-04-04,Basic,Month-to-month,PayPal,95.87,1,4,2025-06-20,0,,4,383.48,0-6m
e5411837-7a78-4c77-b2e9-453f0141efec,44,Male,West,2023-09-29,Basic,One year,Bank transfer,43.75,1,9,2025-08-10,0,,23,1006.25,13-24m
396e7f63-a0b5-4c8a-aaec-d4b475368f39,65,Female,North,2024-10-04,Basic,Month-to-month,PayPal,91.45,0,4,2025-08-22,0,,10,914.5,7-12m
2453d0f4-598e-4a66-921e-d93eb5e30d6b,42,Male,South,2023-09-19,Premium,One year,Credit card,92.95,1,2,2025-06-21,0,,23,2137.85,13-24m
97e3a90c-1da8-4b73-bad1-46a540360a85,46,Male,North,2022-11-13,Basic,Two year,Bank transfer,107.93,1,2,2025-06-29,0,,33,3561.69,25-36m
7b89d30a-18e8-4db0-ac91-a0ed8e5339fa,43,Female,South,2025-05-13,Basic,One year,Bank transfer,-0.95,3,8,2025-06-04,0,,3,-2.8499999999999996,0-6m
e598e8c5-2745-4b92-8743-2b34d11fc849,39,Male,East,2024-03-14,Standard,Month-to-month,Credit card,25.25,5,9,2025-08-23,0,,17,429.25,13-24m
75c4b3a9-461a-4960-85e8-275103b2f121,31,Female,West,2024-12-29,Premium,One year,PayPal,91.84,0,5,2025-08-11,0,,8,734.72,7-12m
c5577070-5002-49c9-b0dc-56b87bf0b7bf,39,Female,East,2023-04-06,Standard,Month-to-month,Bank transfer,84.08,2,4,2025-08-03,0,,28,2354.24,25-36m
24c87f00-c205-4d26-a0aa-6a7f882786fe,63,Female,East,2023-05-04,Basic,One year,PayPal,96.69,2,3,2025-06-06,0,,27,2610.63,25-36m
da6b7b54-db05-42ec-a9a4-74b351ce4847,47,Female,South,2024-05-23,Basic,Month-to-month,PayPal,73.59,2,9,2025-08-02,0,,15,1103.8500000000001,13-24m
4cacf89b-10a7-434c-8b04-506d6d02088b,35,Female,West,2023-04-01,Premium,Month-to-month,Bank transfer,87.41,4,10,2025-06-13,0,,29,2534.89,25-36m
fea8baf8-bb7c-4871-a199-f5abbd6c9081,25,Female,North,2024-03-30,Basic,One year,Credit card,98.39,1,10,2025-08-15,0,,17,1672.63,13-24m
658e684a-ecae-4fb2-b5f3-c28e9a304eb8,32,Male,West,2023-02-03,Basic,Month-to-month,PayPal,76.02,1,7,2025-07-12,0,,30,2280.6,25-36m
bf6ddff3-c634-4234-b64e-a3382124d00b,26,Male,South,2024-05-26,Basic,One year,Credit card,96.98,1,2,2023-12-23,1,2024-03-22,15,1454.7,13-24m
a3467e06-41e1-46c2-a385-fac4efbdd908,50,Male,South,2023-02-28,Basic,Month-to-month,PayPal,72.05,0,9,2025-06-09,0,,30,2161.5,25-36m
b32761c5-4701-4a0b-87e2-77273ae670cf,62,Male,West,2023-09-11,Basic,Month-to-month,Bank transfer,36.13,5,2,2024-07-10,1,2024-10-08,23,830.99,13-24m
1ee3d944-205d-4b82-b738-cf2f6f334d4d,27,Male,East,2024-07-26,Premium,Month-to-month,PayPal,72.43,0,10,2024-05-28,1,2024-08-26,13,941.5900000000001,13-24m
7f3a7043-0838-42af-8b8d-af47d2daf5c4,46,Male,North,2022-11-19,Standard,Month-to-month,Credit card,122.43,1,2,2025-08-22,0,,33,4040.19,25-36m
7f44aa88-56a9-4bff-a53f-984bad0ff567,64,Male,East,2024-02-08,Basic,One year,PayPal,70.92,1,5,2025-07-02,0,,18,1276.56,13-24m
4c8b0a86-e050-4e14-8d19-aecfd8dc260a,58,Female,North,2022-11-22,Basic,Month-to-month,Credit card,71.1,2,6,2025-07-20,0,,33,2346.2999999999997,25-36m
4319f0a5-a1c0-41fc-ab24-b2eed04d5f83,67,Female,South,2024-01-29,Premium,Month-to-month,PayPal,83.32,1,5,2025-06-24,0,,19,1583.08,13-24m
a5e530b5-253f-4799-b9c3-5fc7e85ccddb,56,Female,North,2023-09-16,Basic,Month-to-month,PayPal,67.47,2,5,2024-08-03,1,2024-11-01,23,1551.81,13-24m
5a9a702a-8c47-44c5-83cf-3ebd3af51d66,55,Male,North,2023-10-25,Basic,One year,Credit card,82.27,2,7,2025-06-28,0,,22,1809.9399999999998,13-24m
bba250fa-0c5d-4861-80ba-26f62ac2f8d6,57,Male,West,2024-05-05,Premium,Month-to-month,Bank transfer,47.16,1,1,2025-08-24,0,,15,707.4,13-24m
3cfcbc59-1938-4132-97de-e90bd5899389,46,Female,South,2025-05-30,Standard,One year,Bank transfer,58.03,0,9,2024-09-18,1,2024-12-17,3,174.09,0-6m
706ea798-c5a6-4827-8f80-c120056e8aae,23,Male,South,2023-02-27,Premium,Month-to-month,Credit card,87.57,1,8,2025-06-24,0,,30,2627.1,25-36m
71a6a043-c768-4bc9-9dd6-37f643720731,56,Female,West,2024-09-28,Basic,One year,Credit card,85.82,1,5,2025-08-11,0,,11,944.02,7-12m
02ad5f96-7d01-4f42-8c96-af95a876a5d5,28,Male,North,2023-09-19,Standard,Month-to-month,Credit card,93.74,2,8,2025-06-13,0,,23,2156.02,13-24m
36bf8947-08a2-492e-a85e-f4bf4c82c883,56,Female,South,2024-11-13,Standard,Month-to-month,Credit card,119.73,2,1,2025-07-05,0,,9,1077.57,7-12m
b21bba2d-3242-4576-9b58-9163b3d5ad06,64,Female,South,2023-06-22,Basic,One year,Bank transfer,110.06,2,7,2025-07-03,0,,26,2861.56,25-36m
c6efb30c-dbbe-480e-b699-a646ff2cb8b8,39,Male,West,2023-06-15,Basic,Month-to-month,Bank transfer,73.65,2,1,2024-09-07,1,2024-12-06,26,1914.9,25-36m
b0a5cdd8-a373-4809-853c-657ceaecddf3,29,Male,South,2023-08-12,Basic,Month-to-month,PayPal,42.75,1,2,2025-08-26,0,,24,1026.0,13-24m
b6077366-4de3-4f44-9a28-a9cf13bc3934,53,Female,West,2022-12-31,Premium,Month-to-month,Credit card,62.12,0,6,2024-02-25,1,2024-05-25,32,1987.84,25-36m
d0bd095d-f64d-4b7e-bb2c-b9e41347f1ec,28,Male,North,2024-01-04,Basic,Month-to-month,Credit card,79.74,2,9,2023-11-13,1,2024-02-11,19,1515.06,13-24m
